text,label
supar,0
phone not work,0
not get package,0
late for d,0
get in atm,0
dont recieve can u mention where you deliver even call dont pick,0
receive book with great difficulty never encounter such useless courier service at least courier do not provide number of courier boy very tired due lack of communication finally go parcel office get courier boys phone number,0
delivery very late,0
not good recieved late,0
not receive any delivery,0
rider behaviour too much rudely,0
delivery issue summary problem delay delivery amp lack of communication detail significant delay delivery experience too much day delayed poor contact delivery person only make miscall yesterday,0
this credit card from bank,0
unavailable first day then call delivery boy ask him deliver next day,0
my product not deliver but get message say deliver what this waste my money,0
want return my order,0
away,0
service very good but seller bad very poor quality item,0
helf full,0
havent receive cheque book,0
delivery partner not polite,0
never use this service again not recommend at all product late box damage delievry guy call one day before say he come never show up that day update delivery information a customer not available or not respond actually call him back that same day next day,0
employee simply do fake by not come over home please take action,0
they do not deliver at addressinstead they make it pickup pointin month have visit their office which very far from homethey never deliver,0
wrong order deliver me,0
wrong product deliver,0
very poor delayed service,0
very badvery bad,0
delivery person refuse deliver order my flat on rd floor,0
this time one day in delivery,0
not deliver,0
my parcel wrong,0
improve on man power,0
packet deliver today it reach local office on th nov this office metre distance from my home it take delivery person day reach my home yesterday recieved mesage that product undelivered because my office close live in house qnd not in office my house open hour no one contact me yesterday this super lie,0
actually order for classic edamame product it mixed edamame,0
receive courier after complaint initiate by blue dart,0
parser change h,0
have do payment twice once via blue dart link again delivery agent via upi kindly refund,0
return my parcel fake parcel,0
parcel not deliver for day inspite product reach borivali department,0
expect call before he come but didnt receive,0
minimum call no delay,0
delivery person do not close main get of house while leave,0
conveniently door step delivery,0
my one deliverly pending since almost week when ask that person check delivery detail in their application,0
delivery guy never call me he just keep return parcel one call me at least once wouldve make this whole lot simpler,0
receive delivery one day earlier,0
didnt receive his call on first day,0
delivery man goodbut one product wrong deliverd,0
wrong order deliver me,0
partner doesnt patience talk dont know how respect client,0
contact of boxhero they deleivered wrong product,0
my car loan noc return in without reach out from hdfc now credit card be deliver in rd attempt,0
blue dart service very bad also delivery reason fake update my location pincode code but your system say wrong code you make pincode your home,0
u fraud u show buy one get one offer but u dispatch only one,0
very bad experience kbhi v order matt karnabohut late parcel receive huaand maine crayon order kre with sharpner but at time of parcel receive sharpners not give only crayon bheje hai shade v sahi nhi bheje very bad site dont order from here,0
product not deliver by my address,0
do not receive my package,0
order for granuels flower seed deliver granule weight gms how ignorant your service very bad indeed wish take back parcel send granuels,0
courier miss,0
order two item which one that break inside it very disappointed me cause order first time it happened please replace it dont like it my lipstick broken how ill use it,0
very bad service waste of time,0
my courier reach reach yesterday,0
try stick actual schedule your delivery should not subject whim fancy of local partner or their employee,0
give otp but also ask me aadhar card last digit not give dont know why ask,0
mujhe call kiye butt hum out off station per hum ji shop pe dene ko bole vha nhi diye h courier boy or otp humse leke deliverd krdiye hai humko abhi bank card nahi mila hai request hai jaldi help kare for security resion,0
delivery service very slow,0
very slow service,0
delay delivery,0
this delivery come till door step great,0
wrongly deliver other person,0
delivery personnel need polite should know how speak customer regret book any oarvels with bluedart anf in future stop buying thing if it go deliver thro bluedart,0
never receive,0
please call half hour before delivery customer for time saving of both,0
duplicate item you send pls return,0
dehradun hub very poor in service customer,0
parcel upside down also mention arrow,0
not so good service,0
order bra ka tha bheja mobile cowerrs ki item rs payment li h aapne sabhi cutsmer se fraud hi krte ho keya,0
fraud delivery person,0
not same product,0
delivery too late your customer care not solve my problem they just confuse customer,0
bad service,0
wrong parcel,0
very very bad service iam not recommend any one,0
he show rude nature,0
order not correct kindly please correct order by exchange,0
ok receive,0
delivery partner take r extra than original amount,0
not receive any courier any person no call me please clarify in my courier not share any otp,0
bahut ghatiya service hai,0
your delivery executive do not work properly do not deliver parcel on due date they deliver very late delivery service absolutely terrible,0
my order hasnt deliver me wrong person receive it neither do receive call from delivery guyplease escalate,0
bad experienceworstbad executive,0
delivery guy too rude that guy only one job that deliver thing in which he argue why should deliver my doorstep even after lot of convince he do not agree he just hang up on me this really annoy rude this take my time which valuable for me really not satisfy with delivery,0
didnt get my delivery he take otp,0
do not receive,0
this parcel not deliver me yet receive delivery report a deliver what nonsense this these important document,0
very late dilevery,0
late delivery,0
have go collect myself no help from customer service whatsoever these guy bad than delhi pollution,0
delivery boy attitude rude,0
didnt recieved applicator,0
my all item broken,0
should deliver on time should not mark wrong status in delivery trackingvery bad experience get,0
good improve customer care service wey tamil language not in customer care service,0
delivery boy modest,0
want cancel my order refund my money,0
galat parsal hai,0
ok hai,0
receive very damage bottle,0
delivery service vil give sta,0
delivery person need so much hand hold reassurance still,0
delivery boy change my product,0
a such no,0
no delivery agent call me undelivered parcel send remark that customer not at delivery point they send fake thing so please check that need go take my order from blue dart office so this not at all good service please check,0
very rude behaviour by staff,0
delivery delay by day,0
card not deliver me bluedart deliver wrong person very pathetic service also order deliver without otp,0
address right but they didnt deliver it right place cancel delivery so have go blue dart office get it,0
cant find my currier at my door step while instruct delivery partner leave it there,0
blue dart ship usually delivers at their own convenience delivery agent generate otp at door when someone unable answer phone in time they really arrogant unwilling cooperate blue dart should consider high time about revisit their customer experience professionalism,0
collect parcel from your hub which km from my address your customer care team do not support properly your service very bad every time on date delivery not receivedi not recommend your courier service my near colleaguevery very bad courier company,0
not receive my parcel,0
package throw at ground in front of different building find by someone else who santosh why it deliver him later on that guy call up delivery guy then after min delivery person give it me why cant you first confirm who you give my package why do you throw it in front of different building very very bad experience,0
need return it back because we order red color frock instead of that we receive white color frock please contact soon a possible,0
provide wrong information regard status,0
first off all my name aroz not azoy,0
deliver wrong package,0
item suppose deliver on th november today th november service too delayed response from blue dart executive too bad unprofessional,0
language,0
pick up facility from home require,0
sometimes call alternative no also if primary no not get activate,0
delay hold at delivery center two day,0
this time delivery delay by day,0
havent receive courier,0
dilevery person not attempt dilevery fake remark apply short address,0
too late delivery,0
bcz doorstep delivery,0
leather phone case dosent look like how it show,0
not receive,0
not deliver,0
delivery guy do not deliver product,0
they take extra money more than our order value,0
please send consignment timely give phone call,0
you courier too good secure but one minor problem that courier boy number not provide,0
didnt recieved order,0
not even recived item how can it show a delivered,0
no call from delivery partner,0
they not deliver correct date,0
please try always contact through whtsup if direct cal not possible reach customer who not in country,0
my product miss,0
my order not deliver since week also when it at my near hub at last go at kharadi hub there get know it at sopan nagar go there pickup order,0
receive,0
my order write,0
get my order after day of actual date mention day late,0
delivery person should keep item atleast in hall,0
because second time receive parcel open your delivery boy tell me pack not proper by sender but how can parcel open dont understand,0
my order day let go blue dart store then my order give me on my hand,0
dont see my order,0
delayed,0
not yet c kr kckcj,0
mere pas delivery nahi hua hai sir,0
very delayed,0
deliver on time at my doorstep,0
very bad,0
delivery agent never call he didnt even come give parcel have go collect from office itself,0
must,0
didnt receive parcel want connect with delivery person my number,0
blue dart service very bad also delivery reason fake update my location pincode code but your system say wrong code you make pincode your home,0
it take day get delivery,0
this parcel from where who kashvi,0
not time delevery recived self by office,0
my package get damage due ur negligency,0
not good delivery,0
not good very bad poor bad,0
delivery service very bad,0
very bad service,0
bad quality mujhe return karna hai,0
collect product from blue dart office reason be for two straight day they keep update same status that my address incomplete,0
quality not good colour issue,0
not deliver,0
cant wait for min rude behaviour while talk via call he didnt respond properly while talk itself he cut call immediately,0
not deliver on date,0
annoyingly slow delivery take day just move packet km never use your service,0
delivery partner quite unprofessional,0
please always try call first before reach at door stepit really gon na help customer,0
receive nhi hua,0
please my next dilivery only delivery service ok,0
person who deliver today very nice helpful but incident occur when first delievry attempt his name himanshu kumar he rude unhelpful he didnt even reach location say he already do call didnt recieve any call nor do he reach location he say he wont come can go ahead complain,0
delivery agent in sangamner repeatedly refuse home delivery ask collect parcel elsewhere please ensure doorstep delivery a per blue dart policy,0
get my order within day,0
very bad service my parcel suppose come on saturday although book on sunday get on tuesday,0
not deliver,0
pathetic service everytime send someone bluedart hub get my order your delivery partner never,0
information on low side,0
dont receive any parcel yet,0
out of,0
not good expect this pouch,0
aapka delivry boy jo aaj se din pahle aaya tha wo chor tha counter se koi saaman utha ke le gya misbehave kar raha tha otp bataoor bol raha tha hum chutiye nahi hai jo bluedark jesi company ke liye time west kare flana flanaye sab mere cctv me record hai jo din tak rahega,0
it too pricy,0
bludart delivery person do not deliver parcel my office on nd floor he inform me come ground floor instead when ask him deliver it correct address on nd floor,0
not receive my product,0
not deliver me but someone else,0
please inform at time of pick up too,0
delivery staff goodbut disappoint with logistics system my order arrive in panipat on nov but it deliver at my address on nov since nov,0
not deliveredcheated,0
pls provide your phone number along with shipment,0
want return my order,0
they didnt deliver my address,0
fake not like this product can you change this product,0
very late delivery,0
fantastic service no issue at all bluedart in industry for long time now do not need any introduction,0
please returnexchange my order no oversized item,0
expect date of my delivery th november but receive order on th of november late deliveryand there one request kindly provide contact number of delivery agent before delivery,0
for company employee not instred for service,0
kafi dinon bad deliver kiya hai,0
doesnt receive at expect delivery date,0
din bad mujhe mera parcel mila aur vah bhi mujhe office per lene jana pada do bar office per gaya tha office band mili na hi koi board laga hai aur na hi koi contact number hai ab ismein customer ko kya sahayata mil sakti hai aapki taraf se,0
even mention my address right delivery agent market it a inncorrect address have go office pick up havent have any issue with any delivery partner on my address,0
not receive,0
receive wrong product want return product,0
item not receive,0
bad product size patern,0
if customer call back,0
parcel arrive in my city at pm afternoon deliver at pm in evening,0
do not get any parcel delivery guy didnt not contact me get msg it deliver security gaurd parcel should deliver concerned person not security gaurd,0
it suppose get deliver on th nov unfortunately have go collect parcel today th nov a delivery agent mention premise close without even visit location totally shitty service,0
no one there accept dont know who ganesh havaldar,0
courier not receive but show status a deliver get message a delivered,0
this fake product you deliver not happy,0
call back number for delivery agent should available so that we can call back in case we miss call for delivery customer service number should directly connect customer support executive,0
seller fraud on codif parcel return on gate then cod payment should return,0
tshirt you give me not of good quality cost rs you cheat me,0
meni creem magve thi in logo na mujhe ek cohtta sa parfum diya hai meri pasi wapes kro,0
so bad not good,0
bad product,0
it mention pick by self which not true please ensure right name capture,0
blue dart should discontinue their talegaodabhade pune office without make any attempt deliver by service person,0
rude behaviour,0
product not receive a show in add,0
my shipment book ondelivered today only,0
not receive package yet,0
very disappointed with blue dart service my nykaa parcel mark a customer reject delivery,0
dear teamsits show that receive my parcel but didnt receive this percal,0
waste of money try it not work really disappointed,0
not receive my parcelyet it show deliver,0
mere ko nahi mila,0
not receive my product,0
my order couldnt deliver why,0
behaviour of your staff not good,0
they do not deliver my adress,0
very delayed delivery,0
do not receive,0
please local office s give instead of centralise for u interact with you better most of feedback base on which you rat in your website state this with negetive connotation,0
executive just deliver security guard without any consent he do not even bother call askinform,0
delivery partner could not locate delivery location despite tell him location on callthe delivery delay,0
two day no one visit mark a premise closed second delivery executive call,0
timely deliver but please call once before handover item,0
very poor service,0
please share delivery agent number,0
very bad sarvice,0
order from earthful time till now every time they fake delivery attempti get message state delivery attempt couldnt deliver get message at midnight follow by call ask if anyone attempt delivery very frustrating,0
bad activity for delivery boy,0
delivery very person lie without attempt delivery,0
didnt receive my order think it deliver wrong address it show that parcel deliver sl arora but dont know any person with this name kindly look into this matter hop for 2 response from your end,0
they havent deliver me,0
not receive yet,0
recieved wrong item,0
didnt receive any parcel,0
you work on communication system at begging of day communicate with customer about schedule of delivery bcz without communication how we know delivery schedule,0
bad experience ever,0
bad service,0
nic,0
otp leli but mai,0
broken product deliver,0
give it door,0
not recommend a agency do not enough staff service unfortunately my buisiness partner choose bluedart hence issue occur,0
irresponsible delivery collect from centre directly after wait for long,0
improve your exact delivery date,0
not deliver at adress mentionednot support by phn call many time just call single time go back he cancel order himself,0
pl cancel my order froud product,0
service rd class hai aur delivery boy ka contact number bhi nhi dete,0
fake product delivery at my home on cash on delivery they deliver product our maid which not order by usand that too cash on delivery highly disappointing by bluedart,0
delivery person without wait minute,0
abhi tak delivery nahin hua hai,0
nic,0
do not receive any delivery,0
not deliver,0
do not receive my order,0
buy get orderedbut receive only onethat too small sizenot find proper return option,0
poor service,0
very very bad,0
it poor,0
awsm home service,0
please deliver at our location,0
confidential letter dilevered wrong person even dilevery boy didnot call before handle my parcel other person how get my parcel back,0
package tear open,0
do,0
delivery at door step,0
havent receive my deliverythere no call or no attempt didnt even give one time passcode,0
material receive in brocken condition call delivery boy within min of received consignment but now no response receive from him any person sanjay kumar sagar,0
package open from inside,0
very bed service my card not deliver from nov show status your package lucknow service centre,0
he ask for delevery message dont know why,0
delivery man in such hurry he first place parcel on top where couldnt reach when tell him not do that,0
understand customer need,0
bad delivery experiencemy shipment return by courier not contact me during first dispatch it dispatch me this time it could reched me after month very bad service not satisfy at all improve your service first,0
parcel return but my credit card point decrease,0
ok ke service hai apke,0
make call at lease half hour before delivery,0
my order not yet deliver get text that it,0
it take time but it deliver so satisfied,0
order not deliver by your delivery partner personally go blue dart courier office then it collect,0
didnt deliver my order,0
very slow service bed experiance,0
location,0
it good but not a it custy,0
take so long deliver product wrong delivery status mark,0
khali canteenr h kuch nhi h,0
didnt deliver go take order myself stop your business,0
delivery boy not cooperate,0
yah mera parcel nahin tha main yah number galat active hai,0
didnot get parsel he give another aap,0
not receive any ordermay know whom you ha e deliver my order,0
delivery petnar demand extra charge for deliver my order in my give address pay rupee extra,0
my parcel suppose come on saturday do not reach on time delivery not attempt but status keep show that entry deny when we do not get any entry request from our security,0
who manish,0
already make order delay without contact customer mark that customer not available,0
very bad still my order not deliver arrival date th november but still not get status show undelivered due address incorrect but address correct im not receive any call from blue dart then how can they give wrong statement,0
self,0
havent receive my order,0
very bad ser,0
this produt colar berry verry difect,0
order good but not satisfy,0
return my order,0
whenever parcel out for delivery just provide delivery boy contact no,0
order hasnt even receive,0
delivery person very rude call me times very un aware about simple route,0
you cheater unresponsive your delivery boy cheater lier he deliver block card mewhich card return by meyour customer service unsatisfied,0
he leave my parcel km away form my delivery location not listen customer just check out call recording now walk since minute receive my parcel tell him atleast come near gate no but he didnt give dam response,0
courier deliver my tenant dont live on this address currently no otp ask by courier guy,0
behaviour of your delivery status too bad,0
have not receive my parcel a your delivery contact me he say that ill handover your card at icici sunam branch might he not able reach at my give address when ask branch person for my acrd they say they have not receive any card,0
package not cover detail visible so anyone can read,0
table damage scratch over table corner,0
not receive,0
article not receive at address,0
not fit size,0
didnt get my order,0
your delivery executive extremely rude demand payment he extremely unprofessional in way he speak say first u pay money then u can do what u like this unacceptable his name shivakumar we use lot of logistics service for our business include blue dart hence if this how your executive go behave then we reconsider work with bluedart,0
my parcel not receive,0
delivery never make go collect it check net email delivery not make for more detail about your service,0
first of late in delivery mujhe khud parcel receive karane jana pada,0
delay delivery,0
please try provide delivery person contact by that there more comfortable about timing,0
it too late for take delivery,0
very poor no one call me from your side regard my parcel but receive msg a myself receive courier dono whom contact now very bad,0
blue dart delivery agent neither call customer nor make effort genuinely serve customer case in be this shipment send back by blue dart without even call me once your service for defence personnel enter whose premise deliver item require bit of patience,0
item not deliver no one call accept item still get message that it deliver,0
nic,0
didnt receive order,0
not good not bed,0
partial delivery receive want suppose receive package however receive only package,0
bluedart delivery agent falsely mark my package a wrong address without even call me schedule for delivery today but never deliver after complainting time then finally get my parcel,0
receive item without any damage,0
didnt get my order status show that it deliver,0
package deliver very dirty torn,0
didnt receive any parcel,0
that guy really useless he doesnt know how talk with lady delivery date but not available at that day but next day he keep my parcel why he put status that cnee refuse share otp,0
delivery person very rude he not polite shout,0
there many many reason for disappointment first of all it fake product what receive no sender name or detail contact back sender fraud why their detail not mention or share with u or not sure if product change in your warehouse receive totally different product,0
who n sarkar where product deliver confirm that,0
dont know who mohan havent receive shipment,0
if you possible deliver product on exact location then only take order,0
not receive,0
partial order deliver only out of piece receive,0
didnt recieved parcel,0
mujhe yeh parcel nahi mila,0
not at all satisfied,0
whom you deliver this parcel,0
delivery person do not visit my adress,0
wasnt available at my home delivery partner take extra amount of money what kind of service this,0
content send,0
please deliver product do not return it,0
my parcel not receive status update a deliveredi want immediate update regard same can not contact blue dart customer care a wellthis highly escalate,0
delivery boy not professional decline my call multiple time make delivery late,0
not get deliver,0
not receive my parcel parcel deliver someone else delivery boy do not call me once confirm receiver name order parcel for urgent requirement service very disappointed,0
deliver my parcel different location,0
didnt receive any consignment,0
not satisfied,0
yaa know,0
repeatedly return parcel your office without information contacting,0
nahi mila,0
not receive any item but in traking it show item deliver self thay not inform while come deliver product,0
courier out for delivery in morning deliver in evening pmdo you think customer should wait for collect their consignment for whole day,0
it day since website say out for delivery delivery agent without contact me report that consignee not available how come someone fake report a such finally today directly visit warehouse pickup my package this bad service that never have with anyother delivery service pathetic,0
delivery staff want cal costumer as possible a near by location find out,0
pleasant wait for me for min receive package,0
havent receive my parcel yet show deliver my name manish it not acceptable also no contact number of your person want my parcel back or money back,0
yes recieved item properly,0
product deliver by you duplicate useless for me,0
delivery agent upload wrong status status that customer not available no one call u check if they have any difficulty in locate address in second attempt which think first actual attempt delivery agent call me check address dont understand why they give wrong information on website,0
my order not deliver me however,0
shampoos bottle break almost leak,0
refuse deliver address state they come by bike but bike can come till address online order do when we cant go out so that it can deliver our address,0
product different can wand not write cost high than in meego same of rupee,0
fack parsal aaya he,0
since friday delivery pending everyday bluedart agent update wrong status a consignee not available,0
parcel not deliveredwe go courier office take delivery of parcelservice very poor,0
product quality not a per expectation size not also fit,0
please satisfy your customer by timely definit delivery dont send back any courier without contact customer on phone thank you,0
can not better best,0
how can you deliver parcel without proper sender address numberjust address this against indian law,0
package not deliver me,0
delivery late,0
not receive parcel but it showing deliver,0
do not receive any call wait for day no body call me so go office directly receive my parcel there wait for min receive my parcel this second time that happen me,0
order not deliver,0
they deliver wrong fake product,0
it not deliver,0
havent receive courier,0
skinkraft this product return likechss,0
bad service blue dart courier company,0
it order completely,0
didnt receive package,0
shipper identity very bad reputationcheating customer with fake product,0
take hella ton of time deliver my consignment even it arrive in my city day ago,0
not good very bad saree quality,0
not yet receivedo they forgeti worry about delay,0
firstly delivery man call at regard location he away for like min then after hour he call that arrive he rude in talk me very un helpful,0
shipment delivery very delay,0
thik thak,0
parcel not receive,0
not receive my order not any call from delivery boy,0
not receive any product whom it,0
they promise me nivember but they send me too disappointed dissatisfied improve ur service specially on pincode,0
plz return,0
improve,0
parcel carrying by customer from tampo not door deliver,0
delivery person say he have keep package at my door but it not there,0
my order deliver but it not show a deliver in respective website from where order come want return my order but because from blue dart order still show a not deliver so unable return order from website kindly update order a deliver in saadaa website,0
deliver after day,0
get scammed,0
no thought tell because product delivery at time,0
parcel late deliver than intimate,0
without come my house delivery boys reschedule twice my order,0
blue dart people update delivery status no accept order while do neither call nor reach at address collect from center,0
didnt receive,0
it my very bad experience with this your branch because there not any delivery man who deliver my parcel there no one call me they write there incorrect address but my address correct there not any mistake in my address when call there agency that locate in kuchaman that person force me that you should come pick your parcel from here otherwise we return your parcel because of we dont any delivery man who deliver your parcel your address also he very misbehave with me very fuck bullshit serviceplease cancel his license,0
bluedart need improve it customer service your company run because of your customer,0
not deliver my parcel,0
havent receive my order,0
not receive delivery,0
take more than expect time,0
wali chiz ko rupaye me de rahe hae koi mat lo pura paysa bekar ho gaya mera,0
delivery person very rude too much attitude from first day til today delivery attitude rude behaviour it very sad but this truth,0
horrible service they exchange my parcel without come my doorstep one for delivery other one for return they take delivered parcel a return leave plus their customer service shit pathetic,0
delivery person deliver my parcel different house tell him my complete addresss clearly but he not deliver my parcel my home in office at that time tell otp in call please help me with get back my parcel,0
delivery wrong location,0
size not proper want replace my order,0
receive my order after daysit undelivered by automatically from delivery agentthey do not call or message me for deliveryit totally bad delivery service bad experience,0
please deliver product at door step not kilometres away,0
they never call while come,0
late delivery,0
very poor service,0
not deliver,0
very bad service blue dart day pending almora,0
very bad service receive packet from blu dart office after fifteen day,0
very poor service,0
not receive my parcel,0
already phone customer care give time for dilivery but your delivery boy not come that time so would pick up my courior from office,0
didnt receive my order yet but they send me sms your order deliver at nov receive by me this my address gabbada bricks manufacturer beside new colony nd line last right nd house,0
return order,0
need return product,0
not receive my courier address,0
product damage free sample of rice facewash lipstick miss,0
consignment not receive,0
shipment not deliver how you can mark a delivered please contact me urgently,0
why early lil broo,0
delivery person behavior very rough tell several people in building that he carry card deliver while complain,0
very delay,0
stupid stupid stupid service,0
delivery boy take extra money,0
self,0
nic,0
delivery should fast,0
didnt receive any courier,0
not well,0
delivery address give not assign at time coz iam unable get it then give another alternative address which available email them such happy experience continue this one,0
my order you dispatch take time month you think what you do good one of bad service provideri never ever use advise anyone bluedart for delivery,0
late delivery,0
order not deliver yet it mark a deliver,0
rude behaviour,0
staff refuse deliver mention address,0
courier not receive,0
your delivery boy make charge for delivery,0
didnt receive my parceldelivery partner lie me that he have deliver parcel at gatebut no parcel deliver at gatei pay my money for parcelinfact try connect your customer care,0
dont get product delivery boy miss place it,0
dont like,0
youre staff not good,0
ritan karna hai,0
receive in unsealed condition,0
have wait for this parcel send through bluedart from past week a start get sm that my parcel on way not receive any single phone call from bluedart or it delivery executive regard this parcel but keep receive sm that delivery fail due unavailability of consignee though deliberately wait for this courier call from delivery guy time get sm that fail delivery due unavailability of consignee dont understand how shamelessly delivery team send sm without make single phone call consignee finally go in person bluedart branch in my city buy parcel blue dart really courier service,0
material not deliver,0
atm card not receive,0
shipping charge should less,0
not receive,0
on first attempt shipment return state door lock all my family member available in tthe home even door bell didnt ring not sure why this would go a door lock undelivered in first attempt a delivery person may go incorrect address recived shipment just min ago from polite person so rating for him rating for previous st attempt who didnt even come my address have then reschedule delivery it come fine on nd attempt,0
very late,0
guds not deliver by your staff a show in your detail,0
my shipment always deliver my neighbor shop despite of constant reminder that mine clinic with fixed timing delivery make during that time only,0
no package find at location,0
call customer on verified number rather than become spam,0
not recived,0
order piece but receive only same have update delivery guy but till now no update,0
frod hua hai sir mere sath samne wala ji ne ye product bheja wo galat bheja,0
no call or any disturbance receive my parcel peacefully thank you from bottom of my heart blue dart team,0
please continue upkeep your sustained service,0
havent get my parcel yet how it get deliver in your record yet wait for my order deliver,0
too late delivery,0
not receive any parcel,0
didnt receive parcel how contact you,0
ensure payment do by customer first do not collect double payment without knowledge,0
delivery take long than hour after receive it in receive location you may improve manpower do quick delivery,0
bahut hi ghatiya service hai blue dart ki,0
it not deliver,0
not receive shipment yet,0
with too many false reason,0
this brand only but accord your company name delivery boys not do their job,0
little late service,0
not on time,0
nic,0
nic,0
product not deliver,0
not receive letteryour delivery staff deliver it wrong person at wrong addressplease retrieve letter immediately it grave security risksavithri ganesan,0
wrong give mee,0
not work bud,0
speechless for bad service,0
dont get my parcel but your app show that you deliver it it ridiculous rate your service a low your employee dishonest their not deliver over prepaid product before this they not deliver my product they theft my product this product also not deliver me your application show that it deliver how it can possible,0
delivery man patient enough wait for few minute for that not mention his behaviour friendly too,0
bad service please call me need raise one concern,0
delivery staff not interested in deliver me in apartment instead he keep parcel with security ask me collect same collect parcel today find that one bottle out of two miss want find out from delivery staff whether parcel open at time of delivery but he not attend call,0
not receive courier,0
deliever parcel only once in week,0
havent receive my shipement,0
he ask u for aadhar no otp,0
reach in stipulated time,0
want refund,0
very bad srvice no any delivery boy come,0
service pathetic in sense get call three day back during day time,0
very bad service blue dart express limit,0
before delevery please callavailable or not,0
request call before coimimg for delivery but no call either before or afterthen whats point in request,0
very poor service,0
they not deliver at my doorstep,0
condition not good,0
wrost servicethe dilivery agent didnot call confirm that we at home or notplese tell them for do confirmation call customer so we settle our schedule receive parcel,0
not useful product,0
one of bad service have,0
wrong product,0
order fraudulent cheat with money on inr receive a cod do not expect this with bluedart,0
bad service,0
badhiya service hai,0
item not deliver mark deliver,0
cover torn,0
so bad,0
just provide delivery boy number,0
order frod jo dikha raha tha vah nahin hai,0
delivery boy refuse deliver parcel give delivery address,0
rude behaviour not have manner at all,0
item still not deliver wrong information he enter society speak him he deliver later please update information accordingly,0
your dilevery agent mark on site that refuse take dilevery yesterday but couldnt get any call from your side then complain this on official site of parcel then get dilevery today which could get day before very bad first experience,0
worst dilivery agent see in my life from when delivery guy star ask for property paper,0
plz return,0
we not receive courier who surya how you get otp,0
product tamper this first time please careful very disappointed,0
parcel too late no response call also,0
sahi time pe saman nahi jata hai,0
deliver on th november instead of th november all other thing ok,0
deliver consignment at reception counter during office hour,0
couldnt contact ur staff properly but it amazing delivery experience,0
it showing deliver but do not receive my product also please ask your deliver agent call from no where we can all them backnow cant call back agent number not sure where do he deliver my prepaid product,0
kindly improve service faster,0
they call time minimum time they cl n then v cant even cl back them immediately incase if v miss out by any chance for any reason,0
nic,0
receive,0
receive wrong product,0
your delivery service very poor improve your delivery service,0
delivery too late even later than when actually need it please try on time,0
product low quality,0
it broken item,0
please send medicine in day time before pm,0
this currior partner never deliver my order my door step every time go office collect my order,0
waste delivery service bluedart,0
last time this courier not deliver my address that delivery person not come my address,0
not say anything,0
deliver parcel timely on schedule date,0
suppose deliver one week back after multiple complaint escalation,0
delivery staff still come apartment regardless elevator out of order didnt make big deal out of it great work,0
not rid,0
bad service,0
very bad service,0
sirmadam ye tarik aaya hua hai saharanpur me aaj tarikh me khud lene aaya hu or mujhe e cheque book ki bahut jrurt thi es liye meri trf se ek no ki ghatiya service or blue dart ka ghatiya staff hai,0
bad service,0
it excellent even tough delivery not fast like other apps like amazon or flipkart,0
parcel not give but take otp ask give parcel guard but not give,0
soo late delivery,0
receive wrong product same thing happen time recommend not buy anything from this store there no return option a well simply waste my money felt regret of buy product totally wrong product,0
receive wrong broken product,0
delivery agent responsible not properly,0
package delay,0
perfume totally different,0
very bad day wait for this delivery after delivery msg receive,0
deliver three day after deadline,0
nothing suggest a of nowas staff delivery person cordial receive parcel without any hassle,0
do not order this,0
not deliver on time,0
delivery agent kind enough do double trip since miss his call,0
return karana hai,0
badhiya tha,0
please give me call,0
not receive,0
rang bell time in secondspathetic delivery person,0
without call aur contact me,0
it damage product,0
when you deliver product please call person whether they in or out call option must think thankyou for your delivery service,0
didnt get this courier,0
package reach destination on th of november delivery on th late eveningthis atrociousthat with perishable,0
guy very innocent humble while he give my parcel so these kind of people your organization need,0
poor service,0
not,0
delivery boy very rude,0
very bad service mera shipment din tak main office prayagraj mai rakaha raha magar ye log delivery nahi kiye last mai mujhe khud jakar le aana pada,0
didnt receive my all product only receive product out of wheres my remain product,0
really dont know,0
delivery boy ask me wait at my office get not call me wait for hour after that while call him he say come leave place after reach my office get he not call me leave,0
when address provide,0
my order face wash same order item but find underwear,0
product damage,0
make on time delivery with deliver when u recieve packet,0
delivery executive show no courtesy he didnt speak politely bluntly demand otp thats not fair greet him with namaskar,0
pathetic service never recommend anyone bad experience,0
bad service,0
didnt get any delivery,0
only prompt out for delivery when executive truely out for delivery,0
apka diliwery boy onle one piece diliwerd kar ke gaya haior cod puri laker gaya hai,0
do not get my parcel,0
receive broken idol,0
courier guy not deliver on home location,0
not good,0
very bad service,0
delivery person doesnt reach at exact delivery locationi another village pick up my order very poor delivery service,0
very slow deleivery,0
delivery partner very rude,0
deliver slightly delay,0
delivery boy didnt even know how talk,0
book noise master earbuds but samsung earbuds come,0
totally dissatisfied with your courier service ur agent call me on th nov that he on way with his parcel but due some emergency cant deliver it today so plz dont complaint about it then receive it on th nov so try my level best avoid ur service in my life,0
little confusing communication method not easy connect,0
not deliver me drop at different location,0
blue dart service very poor delivery person rud behaviour,0
delivery person leave main gate widely despite tell him close gate theft incident happen here,0
u not deliver my address under pin code have collect personally from ur office,0
delivery person ask me come other street nearly meter get my parcel,0
my one product miss,0
bht buri service hjo delivery boy aaj deke gya h wo sbse aacha h usko personally call krke parcel mangwaya h plz usi ko route pr lga do,0
package open by delivery person,0
your delivery team not able do there work properly,0
you people never call or intimate before delivery,0
order damage,0
accord price product not good quality not good not same a you show in imageso sad dont buy it,0
company who send my package from your company fake company,0
not at home when delivery come on tell pay cod mark first of all this fan never order by me how come this deliver me please reply this not first time it happen,0
